id,lng,lat,tlng,tlat,stime,etime,type
3,121.26887973684269,31.393559405036108,121.28192549999999,31.416005,150.0,498.2575512787332,after_rebalance
3,121.2744987520411,31.403227075506482,121.28449199999996,31.41638,300.0,517.8881404850423,after_rebalance
3,121.28137837013549,31.41228189909456,121.28137837013549,31.41228189909456,450.0,450.0,after_rebalance
3,121.28137837013549,31.41228189909456,121.24891,31.37712,600.0,1222.2941170326362,before_rebalance
3,121.249758703815,31.385772144353037,121.260159,31.350187,1380.0,1889.7791321582772,after_assign
3,121.24187325645168,31.356440390656978,121.22625,31.37625,1800.0,2131.9524779492767,before_rebalance
3,121.22736362814295,31.375703925243464,121.25868,31.36856,2580.0,2964.6783085380603,after_assign
3,121.24875269633252,31.36981902391756,121.27819,31.35639,2880.0,3276.1105799182847,after_assign
3,121.27552445769018,31.36064744869125,121.238239,31.37113,3960.0,4425.878143862571,after_assign
3,121.25900315480415,31.35990165071224,121.2774,31.33117,4260.0,4715.162682864962,after_assign
3,121.27739146136773,31.331517949265947,121.20551,31.41635,5610.0,7065.319961588618,after_assign
3,121.22564334719246,31.38419717424017,121.22544,31.41081,6600.0,6969.909268355066,before_rebalance
4,121.248672,31.388115000000006,121.248672,31.388115000000006,0.0,0.0,before_rebalance
4,121.248672,31.388115000000006,121.25040290909094,31.3695965909091,0.0,258.2123707045239,after_rebalance
4,121.249677514813,31.377357338172807,121.2516408125,31.36120325,150.0,375.73726440744207,after_rebalance
4,121.25098210514645,31.366623119202448,121.25330585185192,31.347893000000013,300.0,561.7937213365933,after_rebalance
4,121.2523135427533,31.355891319119454,121.26993322222219,31.377108888888888,450.0,811.5243355079334,after_rebalance
4,121.2596241209378,31.364694697351087,121.2757580625,31.384806687500006,600.0,938.8249214635141,after_rebalance
4,121.26676672197162,31.373598406409158,121.27935949999998,31.385785624999997,750.0,975.8850763169793,after_rebalance
4,121.27512901281021,31.381691383680753,121.27512901281021,31.381691383680753,900.0,900.0,after_rebalance
4,121.27512901281021,31.381691383680753,121.2707325,31.365346999999996,1050.0,1283.0908239001726,after_rebalance
4,121.27343145069128,31.37538056240236,121.25878,31.350990000000003,1140.0,1521.0090094811094,after_assign
4,121.25878,31.350990000000003,121.25705427272725,31.331338363636352,1650.0,1923.9124742924914,after_rebalance
4,121.2582129741464,31.344533020348763,121.22625,31.37625,1740.0,2321.6022601844957,after_assign
4,121.22625,31.37625,121.19931,31.41098,2940.0,3518.954746440295,after_assign
4,121.21652172176135,31.414608275920795,121.20359,31.437520000000006,3990.0,4343.468893860619,after_assign
4,121.20359,31.437520000000006,121.20486385714285,31.415063999999994,5100.0,5412.489615172125,after_rebalance
4,121.2039568830492,31.43105245707417,121.24677,31.36556,5190.0,6232.425880654095,after_assign
4,121.2301377526492,31.384230994779703,121.227924,31.377118,5940.0,6042.2964668115565,after_assign
4,121.22906992281231,31.376772689835228,121.20592,31.41115,6750.0,7301.1397154788765,before_rebalance
5,121.259871,31.36697,121.259871,31.36697,0.0,0.0,before_rebalance
5,121.259871,31.36697,121.2757580625,31.384806687500006,0.0,311.4595508076101,after_rebalance
5,121.26752226440595,31.375560210568477,121.25033,31.38546,150.0,396.0758340556567,before_rebalance
5,121.26456203891316,31.38408959318292,121.24095,31.38968,300.0,590.743659618164,before_rebalance
5,121.24095,31.38968,121.24122608333332,31.369291916666654,900.0,1183.4003654756955,after_rebalance
5,121.24109612719332,31.3788888618345,121.24131929999994,31.363538599999995,1050.0,1263.3753424928086,after_rebalance
5,121.24125301467902,31.36809783392905,121.24409073333332,31.348598999999997,1200.0,1473.106260962733,after_rebalance
5,121.24281159410023,31.357388357408638,121.25974631818184,31.3738300909091,1350.0,1654.3359646690355,after_rebalance
5,121.24948897412008,31.36387135070916,121.22169,31.41872,1470.0,2300.6530077691577,after_assign
5,121.24186932387906,31.379866012567334,121.2115,31.41985,1710.0,2372.324683588533,after_assign
5,121.2115,31.41985,121.20818533333332,31.402131666666666,2550.0,2799.3927541905755,after_rebalance
5,121.20950635747572,31.40919311460401,121.20950635747572,31.40919311460401,2700.0,2700.0,after_rebalance
5,121.20950635747572,31.40919311460401,121.25361,31.37373,4260.0,4978.882628039455,after_assign
5,121.25029468324242,31.377450545468296,121.25369,31.331,5760.0,6406.889716467175,after_assign
5,121.25413786683994,31.33205265052895,121.23929,31.31515,6420.0,6713.726243319583,after_assign
5,121.23929,31.31515,121.25705427272725,31.331338363636352,6750.0,7058.411426796327,after_rebalance
5,121.24274595613852,31.318299370398726,121.26179,31.36111,6810.0,7446.5418223779025,after_assign
6,121.245193,31.286119,121.245193,31.286119,0.0,0.0,before_rebalance
6,121.245193,31.286119,121.269287,31.302878999999997,0.0,368.99747843435927,after_rebalance
6,121.25498737587307,31.29293205468717,121.27488466666668,31.31051733333333,150.0,489.97507422811645,after_rebalance
6,121.26376623598749,31.300690834659232,121.28007466666666,31.324597666666666,300.0,684.6046334793689,after_rebalance
6,121.26503832913923,31.302555619682064,121.32492,31.29176,330.0,1056.859240299118,after_assign
6,121.30482007559529,31.297031201707238,121.32147,31.29708,810.0,1007.7491008260118,after_assign
6,121.31733977981035,31.30594018792183,121.26739,31.305840000000003,1440.0,2033.189908767551,after_assign
6,121.2749165144617,31.30127088133347,121.25861,31.33413,2160.0,2656.0699168023343,after_assign
6,121.25861,31.33413,121.2586895,31.31911275,3000.0,3208.732385759812,after_rebalance
6,121.25866713056915,31.323338251073256,121.2822165,31.335010000000004,3150.0,3473.2529040306495,after_rebalance
6,121.26959481403487,31.328754327208014,121.29078877777779,31.346178444444433,3300.0,3649.2278274973232,after_rebalance
6,121.27869802492219,31.336238317255987,121.29327,31.352104,3450.0,3730.273293337018,after_rebalance
6,121.28649682813904,31.344729502353463,121.28649682813904,31.344729502353463,3600.0,3600.0,after_rebalance
6,121.28649682813904,31.344729502353463,121.22278,31.40621,4200.0,5341.034250252871,before_rebalance
6,121.2407750123688,31.384103878658088,121.20592,31.41115,4980.0,5538.856682611024,after_assign
6,121.20592,31.41115,121.203104,31.3972515,5850.0,6046.047622651255,after_rebalance
6,121.20376542146299,31.400515976634626,121.20376542146299,31.400515976634626,6000.0,6000.0,after_rebalance
7,121.311629,31.2837,121.311629,31.2837,0.0,0.0,before_rebalance
7,121.311629,31.2837,121.3230456,31.3000118,0.0,264.17995498405145,after_rebalance
7,121.31811128591042,31.292961754928182,121.30928,31.28157,150.0,339.9332623047773,before_rebalance
7,121.31791175866354,31.286488884805337,121.29872,31.2703,240.0,560.3242365103324,after_assign
7,121.29872,31.2703,121.31807940000002,31.289639,900.0,1253.7503873357664,after_rebalance
7,121.30692892387388,31.278500273706683,121.32310474999998,31.29373491666666,1050.0,1335.9308096407517,after_rebalance
7,121.31541480170551,31.286492404554238,121.32501,31.30207,1200.0,1444.6795151149472,after_rebalance
7,121.32129710755976,31.296042199990808,121.29872,31.2703,1350.0,1797.1502898184879,before_rebalance
7,121.31099634443056,31.269752147863866,121.30928,31.28157,1770.0,1935.5212538091355,after_assign
7,121.31141692266537,31.277876281691267,121.323511,31.296995000000006,2100.0,2402.081274895773,before_rebalance
7,121.32141289954923,31.29590405682989,121.3212,31.29715,2700.0,2717.501445910644,before_rebalance
7,121.3212,31.29715,121.3171498333333,31.281745666666666,3300.0,3519.448325766007,after_rebalance
7,121.31843158061069,31.286620641929325,121.31843158061069,31.286620641929325,3450.0,3450.0,after_rebalance
7,121.31843158061069,31.286620641929325,121.31506350000001,31.2713135,3600.0,3816.488822578814,after_rebalance
7,121.31609791698044,31.27601468425425,121.32947,31.291559999999997,3750.0,4018.1723412669435,after_rebalance
7,121.32357748196264,31.284709829140734,121.32357748196264,31.284709829140734,3900.0,3900.0,after_rebalance
7,121.32357748196264,31.284709829140734,121.31506350000001,31.2713135,4500.0,4711.895696313292,after_rebalance
7,121.31755047284157,31.275226628650717,121.31755047284157,31.275226628650717,4650.0,4650.0,after_rebalance
7,121.31755047284157,31.275226628650717,121.32947,31.291559999999997,4800.0,5067.556333156892,after_rebalance
7,121.32423291258304,31.28438360009477,121.32423291258304,31.28438360009477,4950.0,4950.0,after_rebalance
7,121.32423291258304,31.28438360009477,121.30828,31.290732,5250.0,5459.0264623643625,before_rebalance
7,121.31074695006849,31.288809395466572,121.323511,31.296995000000006,5430.0,5619.54710579092,after_assign
7,121.3232620951338,31.296865577662906,121.301464,31.296917,5910.0,6168.893205401778,after_assign
7,121.301464,31.296917,121.31600149999996,31.312042142857127,6450.0,6722.035052026615,after_rebalance
7,121.30947997067638,31.305256996672,121.3225288,31.302397600000003,6600.0,6759.982594898901,after_rebalance
7,121.32171457907101,31.302576020650378,121.32171457907101,31.302576020650378,6750.0,6750.0,after_rebalance
8,121.31462,31.28497,121.31462,31.28497,0.0,0.0,before_rebalance
8,121.31462,31.28497,121.32459999999998,31.299159999999997,0.0,230.11179333097888,after_rebalance
8,121.31852332015144,31.290519911117173,121.25861,31.33413,90.0,1024.666484494511,after_assign
8,121.28104413737984,31.317186068433124,121.24314,31.34492,1050.0,1642.5486013961577,before_rebalance
8,121.26744662417109,31.32657440541434,121.316048,31.290176,1260.0,2027.5045218202076,after_assign
8,121.316048,31.290176,121.31254233333333,31.269615666666667,3150.0,3438.793851474089,after_rebalance
8,121.31422715098495,31.279496929153247,121.32483699999996,31.294353499999996,3300.0,3541.9156731183657,after_rebalance
8,121.32080579606294,31.288708757383667,121.32080579606294,31.288708757383667,3450.0,3450.0,after_rebalance
8,121.32080579606294,31.288708757383667,121.31506350000001,31.2713135,3600.0,3851.220984028058,after_rebalance
8,121.31737716364685,31.278322329603185,121.32947,31.291559999999997,3750.0,3983.4255327680853,after_rebalance
8,121.32514805927879,31.286828899282927,121.32514805927879,31.286828899282927,3900.0,3900.0,after_rebalance
8,121.32514805927879,31.286828899282927,121.32547,31.29893,4530.0,4698.241085220872,after_assign
8,121.32547,31.29893,121.25861,31.33413,6180.0,7112.566748845575,after_assign
8,121.29230114816862,31.314852626966573,121.1788,31.3617,7080.0,8576.526890541218,after_assign
9,121.25894,31.35449,121.25894,31.35449,0.0,0.0,before_rebalance
9,121.25894,31.35449,121.27784325,31.37598625,0.0,373.63605328466207,after_rebalance
9,121.26652890228894,31.363119888555065,121.28166242857141,31.382725428571426,150.0,476.36242561798036,after_rebalance
9,121.27348444852888,31.37213082477693,121.29124450000002,31.3844505,300.0,571.5465038065763,after_rebalance
9,121.28329495127272,31.378936109534997,121.274605,31.367844,450.0,635.4837114255025,after_rebalance
9,121.27907843215885,31.373554020453003,121.24767,31.382690000000004,540.0,933.7489593372735,after_assign
9,121.24956502712809,31.382475621773626,121.26008,31.34833,1110.0,1600.7351389862374,after_assign
9,121.24138547029123,31.35241829730414,121.245359,31.345457,1560.0,1667.641757761801,after_assign
9,121.25054017959023,31.35310629087809,121.23906,31.37267,2310.0,2614.1495612007348,after_assign
9,121.22921103853777,31.341667692863368,121.27648,31.3906,3210.0,4091.63862262797,after_assign
9,121.27648,31.3906,121.27475,31.4014,5250.0,5401.509884078671,before_rebalance
9,121.27475,31.4014,121.28449199999996,31.41638,5550.0,5788.134464574153,after_rebalance
9,121.28088644901257,31.41083584543303,121.28088644901257,31.41083584543303,5700.0,5700.0,after_rebalance
9,121.28088644901257,31.41083584543303,121.23805,31.39158,7020.0,7594.367202007122,after_assign
